"","SHA","user","date","repo"
"241","56e8ffd74af7ac43c62c0d6fadeccda68b4f18d2","jcvdav",2019-12-05 23:26:10,"Ocean-Halos"
"242","15ef69db4149767927d1d57ef1806236c553a295","jcvdav",2019-12-05 22:59:15,"Ocean-Halos"
"243","dff97d6c3e065d4d0b60f3362bfa0e6b347fa877","jcvdav",2019-12-05 22:56:39,"Ocean-Halos"
"244","7c0026730c0d4c0028f582b3103f603ee048a6f6","jcvdav",2019-12-05 21:06:20,"Ocean-Halos"
"245","4b7f91414571ee056abf8d4312cf2452c2230d6b","jcvdav",2019-12-04 00:51:58,"Ocean-Halos"
"246","615dfe7d61d65eacf4717c4aa12dd23f73fc1c61","jcvdav",2019-12-03 23:19:01,"Ocean-Halos"
"247","21328a5c7038e525825cd30cfde33bc0594f107f","jcvdav",2019-11-27 19:21:42,"Ocean-Halos"
"248","886539c346f686254bf064ce22c07ff6c0c396db","jcvdav",2019-11-27 19:12:56,"Ocean-Halos"
"249","5a9051b4fca5c185555888d0bb3ab034f7616776","jcvdav",2019-10-03 22:40:28,"precip_renato"
"250","6ec058c7d762b759148303c890c070e24bdd7932","jcvdav",2019-10-03 22:39:53,"precip_renato"
"251","b29d864be15e960468ad51bb7148e0af13cb6e98","jcvdav",2019-10-03 22:38:28,"precip_renato"
"252","b1b10bd76c07efc66a4325ba50412720eb3f3185","jcvdav",2019-08-20 20:51:13,"precip_renato"
"253","6750016a9d612467f1313bff74fc83dfd507085c","jcvdav",2019-08-20 20:51:10,"precip_renato"
"254","2690822313ca504cbdf71c70f502d1994ba2e88a","jcvdav",2019-08-20 20:47:32,"precip_renato"
"255","c8c2ce548d03a0a74733eaa2fc9846af0040a709","jcvdav",2019-08-20 20:46:42,"precip_renato"
"256","b94a3367f2da1a41046d164ed35e91ed36d0b87f","jcvdav",2019-08-20 20:46:19,"precip_renato"
"257","0088c9a9dd0e9c38f8b770408d8de1df23284780","jcvdav",2019-08-20 20:46:01,"precip_renato"
"258","f0f3b541be5a9720f91b81a5dc70366d970dbc31","jcvdav",2019-08-20 20:45:44,"precip_renato"
"259","fbfb50237d02cba754eaaf15c663b7435cf5af81","jcvdav",2019-08-20 20:27:47,"precip_renato"
"260","b1e6319da2dfa1fd565d68da0f90083a587d9e4d","jcvdav",2019-08-20 20:25:58,"precip_renato"
"261","12eeae5eabca4601dcd902e1fe6d64ed81715233","jcvdav",2019-10-02 18:36:28,"predictable_fish"
"262","ed3569d1c37b99985eff202ef76553573c842041","jcvdav",2019-09-30 19:05:32,"predictable_fish"
"263","4ccf2daf4efbf1ab20643cc3b5211366e40070c3","jcvdav",2019-09-30 18:28:04,"predictable_fish"
"264","82e290dd23d89b2f286a53940b5ba4c637b5bf6e","jcvdav",2019-09-30 18:26:34,"predictable_fish"
"265","a9ae391e5c93a90f12b21d497a604e2859cd4e31","jcvdav",2019-09-30 17:22:40,"predictable_fish"
"266","42dc038dba46857e1b3d9b9a1d4f8237e30b8f85","jcvdav",2019-09-30 17:22:02,"predictable_fish"
"267","2299fd0fb8af42dfcb20703bdb6b9a7594df4f0a","jcvdav",2019-09-30 17:21:34,"predictable_fish"
"268","e0a02767afe9a263ebdcf041ee93ce219e4fb7e6","jcvdav",2019-08-14 22:57:41,"predictable_fish"
"269","7cab7f6bc588356929a7953f3303cd2f773a1183","jcvdav",2019-08-13 23:03:38,"predictable_fish"
"270","0f2c09ae7a6a66b6faea3008a38aa9bd77892427","jcvdav",2019-07-30 21:49:29,"predictable_fish"
"271","ef4e807ac1a1fcb4b3eda1568d5311a7a9d8bce2","jcvdav",2019-07-30 21:47:20,"predictable_fish"
"272","7c4f3b4d1f8501ec2f8ad4dc54e784b36578cff3","jcvdav",2019-07-30 21:47:04,"predictable_fish"
"273","623a97566c625b98fa1e8bf0b450f07649cec3f1","jcvdav",2019-07-30 21:46:43,"predictable_fish"
"274","7824e74b4d49c437f60e10b28b6b922dc53859f3","jcvdav",2019-07-30 21:46:05,"predictable_fish"
"275","d1eb413a59c06bceb6d95aa3d75e0f449943cbb8","jcvdav",2019-07-29 22:07:06,"predictable_fish"
"276","c2155993e848255e215c6c4494d8f8196937d88c","jcvdav",2019-07-29 21:34:53,"predictable_fish"
"277","a0889e22b807eb01f94759e017094360401072b2","jcvdav",2019-07-29 20:40:32,"predictable_fish"
"278","dd9b23c9d9c0af8cd5cf296c3cd58c58483afb9a","jcvdav",2019-07-25 21:30:25,"predictable_fish"
"279","aa5e898b06119149942f9f9797131dcaf81a90bb","jcvdav",2019-07-15 22:03:45,"predictable_fish"
"280","e17bb9ae57c6d8d8954332834cd96ebf85979f66","jcvdav",2019-07-15 22:03:10,"predictable_fish"
"281","3a7d9c6dc802cc5565e0994b9a47b9f8bf296383","jcvdav",2019-07-15 22:02:57,"predictable_fish"
"282","0b4e0ee2ac56987bb7922026fadb1cb648e3e64a","jcvdav",2019-07-15 22:02:42,"predictable_fish"
"283","c827123f42790b1203cc6dcc6ec59b18d9a27670","jcvdav",2019-07-15 22:02:10,"predictable_fish"
"284","89ed57ae191aef633df7996424560d0a2876e3e4","jcvdav",2019-07-15 22:01:47,"predictable_fish"
"285","18bf53fa6d32b1ed14cb95541110ad0efb534687","jcvdav",2019-07-15 22:27:58,"primer_of_ecology_r"
"286","6825bdd067f122b7d7d1fc56d87ebc086671c5b8","jcvdav",2019-07-15 19:59:20,"primer_of_ecology_r"
"287","ae3f6b55f582f7b2c5fae9400258ec19a9294f6e","jcvdav",2019-07-15 19:59:17,"primer_of_ecology_r"
"288","a51cadb28d4b35b8a4690a7a6f228101d4b73b1e","jcvdav",2019-07-15 18:18:31,"primer_of_ecology_r"
"289","413d5a694ec4c8bd63eabac3a0ad1cd90edb5541","jcvdav",2019-07-08 21:38:35,"primer_of_ecology_r"
"290","0b45cebaad36d2a1a485635c4be3d8ca5d76b78f","jcvdav",2019-07-08 21:34:03,"primer_of_ecology_r"
"291","cf2aa21aebd85f7993effe43bb2dc7f7c9e63f38","jcvdav",2019-12-10 18:12:32,"renato"
"292","77f99016d387659ccca7c7f10e6bdb0390c9a647","jcvdav",2019-12-10 17:24:36,"renato"
"293","a88440eee8a904b76b7900671c476811bc2c3891","jcvdav",2019-11-22 21:41:30,"renato"
"294","2f95c2619b595feb1d5402c980fe3218b7f956cd","jcvdav",2019-11-21 19:34:58,"renato"
"295","9f3b65dbf16e005d1546d5bc6fa0684e84dbc01d","jcvdav",2019-11-21 00:30:53,"renato"
"296","3222cac6ad3c39dfde8c6c367c5216a3b4ddd056","jcvdav",2019-10-29 16:35:33,"renato"
"297","befb72370f6423f2fcb9e55913fa82b3a7000bf1","jcvdav",2019-10-24 19:06:59,"renato"
"298","36cb03424c293ec059a07b3c24fd41f1e0dc31ca","jcvdav",2019-10-23 23:09:29,"renato"
"299","bfe729faebb8c064041c57d9228b2a2acc3899d4","jcvdav",2019-10-23 21:00:03,"renato"
"300","1647642bd6649d5fc85d471234f3795165b1be6d","jcvdav",2019-10-23 18:57:27,"renato"
"301","1a972c2a7302ad9c11043dee9e3fdbd74b0a9abd","jcvdav",2019-10-23 18:53:49,"renato"
"302","0d9838aa6a955d7561334a59de0a0fe95a499373","jcvdav",2019-10-23 17:39:44,"renato"
"303","fa4a2e33447e37b9887ce8460653e0c5bec13722","jcvdav",2019-10-23 17:39:13,"renato"
"304","4c2e3152a0c646dfcbd4361b0ac6d0f21aa98b15","jcvdav",2019-10-23 17:38:13,"renato"
"305","240e8257b96e5e0e58c2f7c9cf413492bed776ae","jcvdav",2019-08-23 18:52:42,"ReserveEffect"
"306","0cfb8d44b23e23a4834aadd7574309ed3ca93bca","jcvdav",2019-08-16 16:41:42,"ReserveEffect"
"307","03d7be7aa32ea07e8ddcc28b5abbdcc88bce40a1","jcvdav",2019-08-14 16:46:24,"ReserveEffect"
"308","073ed431bb9ee112c81d4d6efc6b57972586945e","jcvdav",2019-08-14 16:22:29,"ReserveEffect"
"309","cd50986c303981651258c04a8853183ef88863e1","jcvdav",2019-08-09 16:12:41,"ReserveEffect"
"310","3d5d86d85b684b883315301194b37ef64622d0a7","jcvdav",2019-08-09 16:00:11,"ReserveEffect"
"311","fa6b0ce34dcec9efdd4556dcb65c4d5770d00811","jcvdav",2019-08-09 15:46:45,"ReserveEffect"
"312","3710952ceb581682a6bf31dbe6c05277c7f91b02","jcvdav",2019-07-24 20:40:59,"ReserveEffect"
"313","e5479bc9a0ee416d96c5e228a0696f028e8c6210","jcvdav",2019-07-24 20:40:47,"ReserveEffect"
"314","4a73f7f52b283fb125c0df977654ba038f84f601","jcvdav",2019-07-23 22:43:55,"ReserveEffect"
"315","ee04aa910c23fe95eb0fde9ddc7c421d1cb27509","jcvdav",2019-05-18 00:24:29,"ReserveEffect"
"316","0225ba130ec5293b5c8cff5c6cfbb054e67189e9","jcvdav",2019-05-16 19:44:23,"ReserveEffect"
"317","8ebc952754c487c0bb9c1c1a0b75a8a9fce08868","jcvdav",2019-05-10 05:02:07,"ReserveEffect"
"318","2b7b40edb1ba034f7a83f71af097cb6a102d9158","jcvdav",2019-04-07 18:31:01,"ReserveEffect"
"319","2e2456081bfc06ce09e5a3f7f9c4842e23e12f3c","jcvdav",2019-03-18 16:28:23,"ReserveEffect"
"320","1cbf718be7113b6de78bac16f62346f969335f83","jcvdav",2019-02-28 02:02:39,"ReserveEffect"
"321","31a83f131ff10f3144ace774164d6017194016b6","jcvdav",2019-02-21 04:27:19,"ReserveEffect"
"322","3f99c0ee67bb02d81abee578a39a4cca4e341fd8","jcvdav",2019-02-21 04:05:59,"ReserveEffect"
"323","ed072fd7a02b40f6f5399c2ab156cb1feb7ab001","jcvdav",2019-02-20 23:13:33,"ReserveEffect"
"324","8bcb95e13ce52890d79b309446195aa686b54b97","jcvdav",2019-02-11 08:27:08,"ReserveEffect"
"325","e678a0a40febc2312b94f764cdba485ec0238b5f","jcvdav",2019-01-27 22:16:42,"ReserveEffect"
"326","4cda596df4703b309c70953e0750b05cd387af2a","jcvdav",2019-03-15 19:54:23,"revilla"
"327","9d014e86c0eb28b3c37935165472861417480db2","jcvdav",2019-08-07 21:30:00,"sdsc"
"328","6d7a4e1d3d0fbaaf6704842c844b756a63a80078","jcvdav",2019-08-07 21:29:29,"sdsc"
"329","fd4755cdeaa042bc1baf002f59cd059a1419fa82","jcvdav",2019-08-07 21:28:27,"sdsc"
"330","52633089dd4e3d7bef56ec367ffb315f697c37f6","jcvdav",2019-08-07 04:40:05,"sdsc"
"331","5829b12615191045158cd57753e3ebe4997c68c0","jcvdav",2019-11-21 18:04:08,"SOP"
"332","ed60aa0972ba32f3fe7f69ae166786c5f69dc0c2","jcvdav",2019-11-18 21:59:49,"SOP"
"333","cb00c60b66248bacbc1ad72b83ccf4b8e4a4ee81","jcvdav",2019-11-18 21:23:12,"SOP"
"334","c160804cf3e55f640d9ab6eb3a4c9c3f2f1816cf","jcvdav",2019-10-21 21:20:04,"SOP"
"335","ba4bfeb26860a540a0068a221d3bc72900efa879","jcvdav",2019-10-21 21:19:45,"SOP"
"336","22b34951bc4b9987cf599747f661e01e80fb54de","jcvdav",2019-10-21 20:07:45,"SOP"
"337","809ccf52bf102a663ff36ba02a4578e80f4d29fb","jcvdav",2019-10-21 20:07:24,"SOP"
"338","49f76ee6ae71bd52e893675f413db25a0d5163e3","jcvdav",2019-10-21 20:06:44,"SOP"
"339","5436dbc7e70ce0aa88988ac68b51373b63f11a21","jcvdav",2019-10-21 02:22:45,"SOP"
"340","b7dedbbac1e83c009cfd3a705115a75925a4e5e0","jcvdav",2019-12-12 22:07:57,"startR"
"341","fed1906e0b31692c0a074898ed8286f69fc4ff42","jcvdav",2019-12-12 21:53:25,"startR"
"342","cef0576e8654a6b4bf271be02486fe3436d8333b","jcvdav",2019-10-31 21:53:47,"startR"
"343","20fd1c1b425cce30e3600a1c533202dbc90663dd","jcvdav",2019-10-31 21:53:07,"startR"
"344","5d2f9dccbd803d7cd1838dd3a2df171fc18f88ff","jcvdav",2019-10-31 20:09:22,"startR"
"345","2c0886e7773eab44815759318ff39e146b7491a8","jcvdav",2019-10-31 20:09:04,"startR"
"346","afd47758b5d33c57ead69f24918742ecbad4ca50","jcvdav",2019-10-31 20:08:16,"startR"
"347","dd6faf817f824337d640efe9d1e56c16b60d8553","jcvdav",2019-07-30 19:02:59,"startR"
"348","faea3dfcbbc364515962121b1b92b75e4104fa3e","jcvdav",2019-07-15 18:29:57,"startR"
"349","fe4a38cadec46cd13bfa8872ee6ef0b89a58a884","jcvdav",2019-07-15 17:51:39,"startR"
"350","5412461df2a3c06616cf00ffca0354b32a98d202","jcvdav",2019-07-03 23:03:22,"startR"
"351","eadae331a41a5d29a367b93d78c3efa366388a91","jcvdav",2019-07-02 19:29:16,"startR"
"352","e8b5050227e27fc01ca51afe9ec29d2d88cdae87","jcvdav",2019-07-02 19:27:16,"startR"
"353","6246ff23c2f3969c8318e1b8436a244abc7567d9","jcvdav",2019-07-01 23:06:51,"startR"
"354","e2a974cc38af2cc12a03e3e10b098f8ff9ce6f89","jcvdav",2019-03-11 21:27:29,"startR"
"355","5ce148d2fe894274b8778fd665073032c5786eca","jcvdav",2019-03-11 20:49:39,"startR"
"356","90909e1b721269e60c02522dde630b4487f8f067","jcvdav",2019-03-09 00:58:08,"startR"
"357","a65290f6edbd4928879a3adc654c00507110b7ea","jcvdav",2019-03-09 00:52:05,"startR"
"358","5d314abf145559485b8f855da3f5e2994953dfda","jcvdav",2019-03-09 00:44:41,"startR"
"359","ace94b03cbae8dcf633ad08aad4186c0a6b971a9","jcvdav",2019-03-09 00:35:04,"startR"
"360","5f523d2bc07faf57546a5c0e40ca2e18224ec239","jcvdav",2019-03-09 00:31:28,"startR"
"361","eca9b05c44720eabb87ad03cd56156888c2d8535","jcvdav",2019-03-08 19:19:42,"startR"
"362","9ee5b125bdca30a4a3930245b7b2a623a461f0f9","jcvdav",2019-03-08 19:16:46,"startR"
"363","c062785ede1f02a0307e5cdc6189bd4334f81b0a","jcvdav",2019-03-08 19:08:45,"startR"
"364","376210ca95982ca0fee43986b85e86bf0767805b","jcvdav",2019-03-08 17:56:34,"startR"
"365","e49da4edd5937606e83e3779895edc722ce917db","jcvdav",2019-03-08 17:56:08,"startR"
"366","e60721a1b7c77acb7d6c1863d2eb636fb36f234c","jcvdav",2019-03-08 17:54:52,"startR"
"367","76a98b8fc44ba0e5f47439f6e11d58cb2766310f","jcvdav",2019-03-08 17:54:30,"startR"
"368","7ccaa137bd517684f58453b9f80938e6866a434a","jcvdav",2019-03-07 17:50:16,"startR"
"369","bc412378efbaf2c6bcbd0eee3f886c34e5d43c08","jcvdav",2019-08-06 22:54:37,"test_sraplus"
"370","e38d0fa1a12743aebc39d8572d5b9890af0c1a93","jcvdav",2019-08-06 22:23:07,"test_sraplus"
"371","68028877adfc8611acd7e593a8d63e2bd1350176","jcvdav",2019-08-06 22:20:19,"test_sraplus"
"372","470b3edc79fc52aeddf02d746f9cd1acf0d4a151","jcvdav",2019-08-06 22:15:58,"test_sraplus"
"373","6c44939e7b785150bd731bb9bcf3825af655c6df","jcvdav",2019-08-06 21:57:08,"test_sraplus"
"374","e8154672a714a248dc4a47909e63b7b453b75b24","jcvdav",2019-08-06 21:53:34,"test_sraplus"
"375","a23867391c04518194fed4cf78a86a3d845fcc17","jcvdav",2019-08-06 21:44:16,"test_sraplus"
"376","c7d45cd181664676186eb586baff7be9efe833e5","jcvdav",2019-08-06 21:43:36,"test_sraplus"
"377","2211fb82026b173cb320e7360ab5426c31b6242e","jcvdav",2019-08-06 21:28:55,"test_sraplus"
"378","add0fe8a2a5546305dda3c009415aa7f8df184ec","jcvdav",2019-08-06 21:09:08,"test_sraplus"
"379","8cff5322fc73ee98a081b810892af85c5bd182c8","jcvdav",2019-08-06 21:07:11,"test_sraplus"
"380","567132edb3c710b4d173ae6039b284a774652dd6","jcvdav",2019-09-09 16:31:32,"villasenor-derbez"
"381","01433a98eb5c91fa4794d44d6784594ef87d2119","jcvdav",2019-09-09 16:22:56,"villasenor-derbez"
"382","4c2d89e515726f5322a755dbd5fab8ba7bca4a09","jcvdav",2019-09-09 16:12:14,"villasenor-derbez"
"383","3aa23e2ef30ced05c4c14ecd31f8e0853b73aebf","jcvdav",2019-07-05 19:14:08,"villasenor-derbez"
"384","4e33cfdf2ec78ed962c3574df0baeb58945d9c0e","jcvdav",2019-05-07 20:23:49,"villasenor-derbez"
"385","a1b49213725c358183807bce9e23fff102d5676a","jcvdav",2019-04-08 01:38:07,"villasenor-derbez"
"386","73b817226f26f8ed7e4c15610eb6c1baca23a647","jcvdav",2019-04-08 01:35:24,"villasenor-derbez"
"387","f9e6438132eab0e0d60628974c186d9f377c73ac","jcvdav",2019-04-08 01:33:40,"villasenor-derbez"
"388","ca24c20284b09fe414db9e61012be3252b5a1eea","jcvdav",2019-04-08 01:33:24,"villasenor-derbez"
"389","fd22413ce2910d120b30481577ee622cfb990c2f","jcvdav",2019-04-02 15:51:57,"villasenor-derbez"
"390","bb52471edc69849d1456192518dc5010f83a47f0","jcvdav",2019-03-04 23:20:08,"villasenor-derbez"
"391","ec19f90de4b8ef701d9f4a54c64e3f54144c6621","jcvdav",2019-02-23 21:53:05,"villasenor-derbez"
"392","87839ab995e189f4e58439790ce040f1002c2047","jcvdav",2019-02-21 17:26:07,"villasenor-derbez"
"393","5f5e3fba9a65735a9b8e7930056c0bfdf5ca0869","jcvdav",2019-01-16 23:05:12,"villasenor-derbez"
"394","60e171c408074dba905fcd0b3d399d87ae462a7d","jcvdav",2019-10-03 21:29:26,"wastewater"
"395","34259b25b6def97fe00180709fcac96a28b07a58","jcvdav",2019-10-03 21:27:10,"wastewater"
"396","2f23c387b6a494a3e119edb74cb41f63c42c886b","jcvdav",2019-10-03 21:26:23,"wastewater"
"397","9806fe0a8d60e4999e42bd32c3dd3402c4d4070a","jcvdav",2019-10-03 21:24:52,"wastewater"
"398","01f75d793934625ba46725874633d812a8389f6c","jcvdav",2019-10-03 21:24:21,"wastewater"
"399","36e3cf1511f667fcfdd922ec0bbf72b433b430e4","jcvdav",2019-10-03 21:23:43,"wastewater"
"400","dfaa6334d0f30181bb6f2691f5f9822ee572e267","jcvdav",2019-10-03 20:30:01,"wastewater"
"401","a75928c04176b510fa01ed264267f922cbdbfe81","jcvdav",2019-10-03 20:29:19,"wastewater"
"402","2eb065168286696a9dcc972cd89dae37b60028ed","jcvdav",2019-10-03 20:27:05,"wastewater"
"403","afac0257b487eecd559156c61c25d12a9f7ac33c","jcvdav",2019-10-03 01:27:24,"wastewater"
"404","c7e17ba64596e4d26f88d0062d8cb5bdaa4dc523","jcvdav",2019-10-03 01:22:14,"wastewater"
"405","75dbc238bbf5ec853ab48896392d50c6732ded1f","jcvdav",2019-10-03 01:21:46,"wastewater"
"406","1d3bf74bf25820a0019fe654763186a72ce4ba69","jcvdav",2019-10-03 00:45:57,"wastewater"
"407","74ba3966efe2934c0e70dc0f6ec1826bfc6cfde8","jcvdav",2019-10-02 22:00:42,"wastewater"
"408","51dff805061a0f921b85afcdeeb74168a053c261","jcvdav",2019-10-02 22:00:24,"wastewater"
"409","20d833b37266e473a800e41f0ad148eae6725551","jcvdav",2019-09-27 21:39:17,"wastewater"
"410","b01a7b8a5e66680a8bb9f26cd262d65dd8ab4afe","jcvdav",2019-09-27 21:39:04,"wastewater"
"411","a047c553a7d5d434b07b0488dcb556ddbfcbaf12","jcvdav",2019-09-27 21:38:01,"wastewater"
"412","cdd5a75b27b3788b154070efa89e6c30e6320a50","jcvdav",2019-09-27 19:12:12,"wastewater"
"413","9a79374d718d5f4f214010ccedcbe787307687fb","jcvdav",2019-09-27 18:57:30,"wastewater"
"414","8898bc96829cca4afc281837bc7a8b8278b24df4","jcvdav",2019-09-27 18:56:05,"wastewater"
"415","f560370b824e97deebf70188176a86eef7058d99","jcvdav",2019-09-26 23:01:51,"wastewater"
"416","d23b957bdc5f91b592efeaf72f55fb459d6044d8","jcvdav",2019-09-26 23:01:41,"wastewater"
"417","d60350f92a0225c1c05b163393d8fd859a6eeb29","jcvdav",2019-09-26 22:30:17,"wastewater"
"418","bd791cf0dbaeea494eeb50518dae36cf48bbe3dc","jcvdav",2019-09-26 21:47:11,"wastewater"
"419","1985ff8524991f7cb03133d0739408d3a270d660","jcvdav",2019-09-26 21:46:55,"wastewater"
"420","31cb3433eded0978c6bc51041a2fd05a11936c67","jcvdav",2019-09-26 20:14:37,"wastewater"
"421","b33905dba2b52343f462c6f2f4b349db6f765323","jcvdav",2019-09-26 18:47:43,"wastewater"
"422","07d6dcc3833a84110545c7c3f7b8fe91382960ea","jcvdav",2019-09-26 18:44:42,"wastewater"
"423","2cc490cab647b463117bf8e0f05949b86428fe24","jcvdav",2019-09-26 18:43:45,"wastewater"
"424","ff256d7530508d5e3a9ffb3da76d86c9fe4fbf7e","jcvdav",2019-09-26 18:43:10,"wastewater"
"425","779b0624ce0ba8054ff09bc6a0d5d3e3b29fd289","jcvdav",2019-09-25 22:42:19,"wastewater"
"426","77e03ba3967614a103bac63a3df8257e8537a9a8","jcvdav",2019-09-25 20:41:10,"wastewater"
"427","e5ffb4e1f9bb7e1916172f04ff95ae7f680c9a45","jcvdav",2019-09-25 18:14:55,"wastewater"
"428","e0368a06a4ec9cbe1cbb8520d1ab7f668c167672","jcvdav",2019-09-25 18:06:36,"wastewater"
"429","c1f472fb59c663791c1cb6cb52c5dfb83bef6991","jcvdav",2019-09-25 18:05:21,"wastewater"
"430","b4303eccf42205a8c7a28615f39facf5f95f2684","jcvdav",2019-09-25 18:04:22,"wastewater"
"431","30aa079bce753bacf61c672cb245d6a908cfec6c","jcvdav",2019-09-25 17:36:20,"wastewater"
"432","80fceebbc55bd0ea09e9dc3a8c29f443e498ab08","jcvdav",2019-09-05 21:18:05,"wastewater"
"433","57051dd433164d673cae01bd761bda795b2aa9f1","jcvdav",2019-09-05 21:17:49,"wastewater"
"434","601e2df39b8af2d6c0c06c4ba7f47024af26f545","jcvdav",2019-09-05 20:27:19,"wastewater"
"435","5ddcaed0d7e1fea24fe200530eef3a3e9df2c5b2","jcvdav",2019-09-05 20:27:04,"wastewater"
